frame,time_seconds,player_id,confidence,x1,y1,x2,y2,ground_x,ground_y,inside_forward50,zone
101,2.02,45,0.5214,220.61,497.81,246.08,598.2,233.35,598.2,True,left_pocket
101,2.02,47,0.389,221.07,544.3,245.68,596.62,233.37,596.62,True,left_pocket
101,2.02,48,0.3936,503.02,498.31,529.32,552.61,516.17,552.61,True,left_pocket
101,2.02,49,0.359,868.49,474.32,886.46,516.14,877.47,516.14,False,outside
102,2.04,2,0.7063,1466.96,846.91,1526.09,977.14,1496.52,977.14,False,outside
102,2.04,18,0.5203,1437.95,620.77,1468.01,715.48,1452.98,715.48,True,central_corridor
102,2.04,29,0.6068,1265.67,727.77,1312.76,858.74,1289.22,858.74,True,central_corridor
102,2.04,35,0.5457,821.72,665.2,865.98,746.11,843.85,746.11,True,left_half_forward
102,2.04,36,0.6223,189.71,601.05,222.17,657.1,205.94,657.1,True,left_pocket
102,2.04,37,0.6565,933.09,570.61,963.44,642.78,948.26,642.78,True,left_half_forward
102,2.04,39,0.5767,1412.97,630.68,1439.04,716.76,1426.01,716.76,True,central_corridor
102,2.04,41,0.5015,1098.53,543.82,1120.37,610.88,1109.45,610.88,True,left_half_forward
102,2.04,43,0.4372,750.35,510.75,772.42,565.63,761.38,565.63,True,left_half_forward
102,2.04,45,0.5526,222.69,499.61,249.7,599.25,236.19,599.25,True,left_pocket
102,2.04,48,0.3777,504.08,497.63,531.67,552.13,517.87,552.13,True,left_pocket
103,2.06,2,0.7058,1466.82,846.57,1525.69,976.77,1496.25,976.77,False,outside
103,2.06,18,0.536,1436.95,621.02,1467.83,715.66,1452.39,715.66,True,central_corridor
103,2.06,29,0.6003,1264.71,728.93,1311.89,858.67,1288.3,858.67,True,central_corridor
103,2.06,35,0.5442,819.66,665.64,866.06,745.57,842.86,745.57,True,left_half_forward
103,2.06,36,0.6309,190.15,600.8,223.07,658.27,206.61,658.27,True,left_pocket
103,2.06,37,0.66,932.39,571.2,963.74,643.06,948.06,643.06,True,left_half_forward
103,2.06,39,0.5715,1413.61,630.77,1439.13,716.83,1426.37,716.83,True,central_corridor
103,2.06,41,0.5037,1098.72,543.67,1120.42,610.38,1109.57,610.38,True,left_half_forward
103,2.06,43,0.4414,750.25,511.06,772.92,565.45,761.58,565.45,True,left_half_forward
103,2.06,45,0.5541,223.12,500.14,250.8,599.59,236.96,599.59,True,left_pocket
103,2.06,48,0.3697,504.25,497.49,532.22,552.21,518.24,552.21,True,left_pocket
104,2.08,2,0.7328,1466.35,846.7,1525.37,976.58,1495.86,976.58,False,outside
104,2.08,18,0.5299,1439.99,623.32,1470.8,716.17,1455.39,716.17,True,central_corridor
104,2.08,29,0.6117,1263.91,728.89,1310.88,858.76,1287.39,858.76,True,central_corridor
104,2.08,35,0.53,817.0,663.77,861.32,746.93,839.16,746.93,True,left_half_forward
104,2.08,36,0.6431,192.37,600.97,224.06,661.4,208.22,661.4,True,left_pocket
104,2.08,37,0.6467,931.31,573.52,961.46,643.02,946.39,643.02,True,left_half_forward
104,2.08,39,0.5773,1413.79,631.3,1439.39,716.97,1426.59,716.97,True,central_corridor
104,2.08,41,0.4682,1100.02,543.92,1121.31,608.3,1110.66,608.3,True,left_half_forward
104,2.08,43,0.4644,750.81,509.87,773.82,565.36,762.32,565.36,True,left_half_forward
104,2.08,45,0.4031,223.86,499.37,251.29,600.34,237.57,600.34,True,left_pocket
104,2.08,49,0.3997,870.92,474.64,888.35,519.0,879.63,519.0,False,outside
105,2.1,2,0.7454,1467.34,847.99,1525.64,976.44,1496.49,976.44,False,outside
105,2.1,18,0.511,1439.36,624.24,1472.64,716.44,1456.0,716.44,True,central_corridor
105,2.1,29,0.6215,1264.85,730.0,1310.04,859.25,1287.45,859.25,True,central_corridor
105,2.1,35,0.6225,809.3,661.37,848.47,749.87,828.88,749.87,True,left_half_forward
105,2.1,36,0.6495,196.09,601.81,225.5,663.43,210.8,663.43,True,left_pocket
105,2.1,37,0.5711,929.25,574.01,955.97,643.71,942.61,643.71,True,left_half_forward
105,2.1,39,0.5648,1414.58,631.16,1442.17,716.6,1428.38,716.6,True,central_corridor
105,2.1,41,0.4611,1100.9,544.29,1122.24,608.93,1111.57,608.93,True,left_half_forward
105,2.1,43,0.3648,752.82,510.47,775.41,566.65,764.12,566.65,True,left_half_forward
105,2.1,50,0.3762,483.51,438.4,506.89,492.47,495.2,492.47,False,outside
105,2.1,49,0.4652,871.05,474.54,888.59,519.02,879.82,519.02,False,outside
105,2.1,48,0.3909,507.11,497.68,534.0,552.39,520.56,552.39,True,left_pocket
106,2.12,2,0.7433,1467.52,848.34,1525.91,976.41,1496.72,976.41,False,outside
106,2.12,18,0.503,1438.98,624.14,1473.21,716.45,1456.09,716.45,True,central_corridor
106,2.12,29,0.63,1265.16,730.3,1309.75,859.37,1287.46,859.37,True,central_corridor
106,2.12,35,0.6185,806.73,660.43,844.43,751.17,825.58,751.17,True,left_half_forward
106,2.12,36,0.6423,197.1,601.91,225.96,664.25,211.53,664.25,True,left_pocket
106,2.12,37,0.5729,928.61,574.09,953.76,643.74,941.19,643.74,True,left_half_forward
106,2.12,39,0.5483,1415.1,631.13,1443.27,716.3,1429.18,716.3,True,central_corridor
106,2.12,41,0.4626,1101.09,544.42,1122.46,609.26,1111.77,609.26,True,left_half_forward
106,2.12,43,0.3792,753.57,510.55,775.86,567.54,764.72,567.54,True,left_half_forward
106,2.12,50,0.3673,483.24,438.42,507.11,492.74,495.18,492.74,False,outside
106,2.12,49,0.4654,871.07,474.41,888.69,519.05,879.88,519.05,False,outside
106,2.12,51,0.3864,1446.31,626.14,1477.7,718.38,1462.0,718.38,True,central_corridor
106,2.12,48,0.3851,507.73,497.94,534.63,552.57,521.18,552.57,True,left_pocket
107,2.14,2,0.7282,1466.96,848.54,1522.92,976.38,1494.94,976.38,False,outside
107,2.14,18,0.5,1441.5,626.76,1474.09,717.23,1457.79,717.23,True,central_corridor
107,2.14,29,0.7046,1265.73,728.75,1308.9,859.91,1287.32,859.91,True,central_corridor
107,2.14,35,0.5269,799.68,660.42,844.86,753.11,822.27,753.11,True,left_half_forward
107,2.14,36,0.4186,200.7,602.37,226.71,664.05,213.7,664.05,True,left_pocket
107,2.14,37,0.5275,926.04,573.6,952.46,645.15,939.25,645.15,True,left_half_forward
107,2.14,39,0.5735,1416.38,632.44,1442.88,717.24,1429.63,717.24,True,central_corridor
107,2.14,41,0.5175,1101.77,546.26,1123.36,610.24,1112.56,610.24,True,left_half_forward
107,2.14,50,0.3632,483.29,438.08,507.25,492.85,495.27,492.85,False,outside
107,2.14,49,0.4123,871.11,474.92,889.38,518.98,880.24,518.98,False,outside
108,2.16,2,0.7276,1467.11,848.07,1520.45,975.5,1493.78,975.5,False,outside
108,2.16,18,0.4963,1442.69,627.86,1474.33,717.31,1458.51,717.31,True,central_corridor
108,2.16,29,0.7063,1266.04,728.39,1308.65,860.13,1287.35,860.13,True,central_corridor
108,2.16,35,0.533,797.16,660.19,844.8,753.88,820.98,753.88,True,left_half_forward
108,2.16,36,0.44,201.84,602.22,226.89,664.37,214.36,664.37,True,left_pocket
108,2.16,37,0.536,925.03,573.31,952.03,645.6,938.53,645.6,True,left_half_forward
108,2.16,39,0.5734,1416.7,633.08,1442.7,717.38,1429.7,717.38,True,central_corridor
108,2.16,41,0.5234,1101.96,546.92,1123.61,610.48,1112.78,610.48,True,left_half_forward
108,2.16,50,0.3712,483.15,437.97,507.27,493.11,495.21,493.11,False,outside
108,2.16,49,0.4109,871.13,475.04,889.66,519.05,880.4,519.05,False,outside
109,2.18,2,0.7118,1466.36,848.65,1517.52,974.24,1491.94,974.24,False,outside
109,2.18,18,0.4679,1441.41,625.33,1475.01,717.07,1458.21,717.07,True,central_corridor
109,2.18,29,0.7399,1265.19,728.47,1307.56,860.39,1286.37,860.39,True,central_corridor
109,2.18,35,0.567,790.79,660.29,836.86,752.87,813.82,752.87,True,left_half_forward
109,2.18,36,0.3923,201.81,603.99,229.84,665.38,215.82,665.38,True,left_pocket
109,2.18,37,0.5363,922.98,573.97,950.05,644.27,936.51,644.27,True,left_half_forward
109,2.18,39,0.5643,1418.5,631.6,1445.25,717.81,1431.88,717.81,True,central_corridor
109,2.18,41,0.5292,1101.95,547.38,1123.92,610.61,1112.94,610.61,True,left_half_forward
109,2.18,50,0.4185,482.4,437.73,507.86,493.58,495.13,493.58,False,outside
109,2.18,49,0.392,871.37,475.42,890.52,520.47,880.94,520.47,False,outside
110,2.2,2,0.7097,1465.88,848.63,1516.49,973.7,1491.19,973.7,False,outside
110,2.2,18,0.465,1441.05,624.49,1475.16,716.91,1458.11,716.91,True,central_corridor
110,2.2,29,0.7368,1264.82,728.32,1306.94,860.4,1285.88,860.4,True,central_corridor
110,2.2,35,0.5458,788.42,660.3,833.64,752.94,811.03,752.94,True,left_half_forward
110,2.2,36,0.3918,201.75,604.53,230.78,665.65,216.27,665.65,True,left_pocket
110,2.2,37,0.5463,922.37,574.21,949.4,643.48,935.88,643.48,True,left_half_forward
110,2.2,39,0.5773,1419.0,630.99,1446.3,718.04,1432.65,718.04,True,central_corridor
110,2.2,41,0.5294,1101.86,547.07,1124.1,610.67,1112.98,610.67,True,left_half_forward
110,2.2,50,0.4173,482.11,437.63,508.09,493.68,495.1,493.68,False,outside
110,2.2,49,0.4053,871.4,475.55,890.77,520.95,881.09,520.95,True,outside
111,2.22,2,0.7093,1465.63,848.6,1516.19,973.55,1490.91,973.55,False,outside
111,2.22,18,0.4716,1440.84,623.79,1475.2,716.91,1458.02,716.91,True,central_corridor
111,2.22,29,0.7373,1264.67,728.07,1306.76,860.41,1285.72,860.41,True,central_corridor
111,2.22,35,0.5432,787.72,660.47,832.48,753.19,810.1,753.19,True,left_half_forward
111,2.22,36,0.4013,201.68,604.62,230.93,666.2,216.31,666.2,True,left_pocket
111,2.22,37,0.5518,922.31,573.92,949.27,642.66,935.79,642.66,True,left_half_forward
111,2.22,39,0.5808,1419.16,630.75,1446.8,718.24,1432.98,718.24,True,central_corridor
111,2.22,41,0.5312,1101.79,546.63,1124.4,610.67,1113.1,610.67,True,left_half_forward
111,2.22,50,0.4193,481.98,437.54,508.33,493.34,495.16,493.34,False,outside
111,2.22,49,0.4087,871.48,475.5,890.95,521.17,881.22,521.17,True,outside
112,2.24,2,0.6762,1465.57,848.81,1515.39,973.62,1490.48,973.62,False,outside
112,2.24,29,0.7368,1263.39,728.54,1306.61,860.0,1285.0,860.0,True,central_corridor
112,2.24,35,0.6147,776.98,659.31,829.46,750.51,803.22,750.51,True,left_half_forward
112,2.24,36,0.45,203.26,602.62,234.98,667.87,219.12,667.87,True,left_pocket
112,2.24,37,0.5373,921.68,573.18,947.47,643.84,934.58,643.84,True,left_half_forward
112,2.24,39,0.5957,1419.69,630.64,1446.95,718.12,1433.32,718.12,True,central_corridor
112,2.24,41,0.5261,1102.19,545.93,1124.54,611.6,1113.37,611.6,True,left_half_forward
112,2.24,50,0.3638,483.42,438.18,508.38,491.63,495.9,491.63,False,outside
112,2.24,49,0.4085,871.97,474.39,891.06,521.44,881.52,521.44,True,outside
112,2.24,47,0.555,235.71,553.11,265.66,610.19,250.68,610.19,True,left_pocket
112,2.24,51,0.4187,1446.78,624.55,1482.32,718.77,1464.55,718.77,True,central_corridor
113,2.26,2,0.6152,1465.35,848.59,1515.37,972.76,1490.36,972.76,False,outside
113,2.26,29,0.7492,1261.62,729.57,1304.68,860.19,1283.15,860.19,True,central_corridor
113,2.26,35,0.7713,763.08,660.01,827.09,751.58,795.09,751.58,True,left_half_forward
113,2.26,36,0.4856,206.54,602.45,236.4,665.28,221.47,665.28,True,left_pocket
113,2.26,37,0.6278,920.12,573.23,946.36,646.52,933.24,646.52,True,left_half_forward
113,2.26,39,0.6242,1420.38,630.72,1448.42,717.89,1434.4,717.89,True,central_corridor
113,2.26,41,0.5248,1102.84,546.74,1124.8,611.84,1113.82,611.84,True,left_half_forward
113,2.26,47,0.607,239.31,555.75,268.32,615.13,253.82,615.13,True,left_pocket
113,2.26,51,0.5135,1447.96,624.97,1482.39,721.04,1465.17,721.04,True,central_corridor
114,2.28,2,0.6211,1465.26,848.56,1515.43,972.49,1490.34,972.49,False,outside
114,2.28,29,0.7447,1260.7,730.23,1303.95,860.25,1282.33,860.25,True,central_corridor
114,2.28,35,0.7656,757.6,660.09,826.33,751.73,791.97,751.73,True,left_half_forward
114,2.28,36,0.4659,207.78,602.46,236.72,664.16,222.25,664.16,True,left_pocket
114,2.28,37,0.6123,919.61,573.11,945.96,647.08,932.78,647.08,True,left_half_forward
114,2.28,39,0.6215,1420.6,630.85,1449.09,717.8,1434.85,717.8,True,central_corridor
114,2.28,41,0.5168,1103.04,546.94,1124.71,611.88,1113.87,611.88,True,left_half_forward
114,2.28,47,0.6139,240.95,556.79,269.45,617.16,255.2,617.16,True,left_pocket
114,2.28,51,0.5173,1448.45,625.12,1482.39,721.73,1465.42,721.73,True,central_corridor
115,2.3,2,0.6194,1464.6,847.65,1514.83,972.18,1489.72,972.18,False,outside
115,2.3,29,0.7459,1259.11,729.51,1303.0,861.1,1281.05,861.1,True,central_corridor
115,2.3,35,0.6937,750.24,659.73,813.18,749.07,781.71,749.07,True,left_half_forward
115,2.3,36,0.4717,208.71,603.03,236.48,662.95,222.6,662.95,True,left_pocket
115,2.3,37,0.695,917.08,573.79,944.92,648.54,931.0,648.54,True,left_half_forward
115,2.3,39,0.5215,1421.32,632.03,1450.76,718.08,1436.04,718.08,True,central_corridor
115,2.3,41,0.5235,1102.89,547.13,1124.58,611.58,1113.74,611.58,True,left_half_forward
115,2.3,47,0.6057,243.35,557.89,270.79,618.49,257.07,618.49,True,left_pocket
115,2.3,51,0.5083,1448.75,625.24,1483.15,721.99,1465.95,721.99,True,central_corridor
116,2.32,2,0.6274,1464.41,847.39,1514.75,972.1,1489.58,972.1,False,outside
116,2.32,29,0.7416,1258.44,729.08,1302.68,861.44,1280.56,861.44,True,central_corridor
116,2.32,35,0.6813,747.43,659.81,806.53,748.18,776.98,748.18,True,left_half_forward
116,2.32,36,0.4741,208.86,603.44,236.46,662.66,222.66,662.66,True,left_pocket
116,2.32,37,0.6945,916.16,573.94,944.5,649.18,930.33,649.18,True,left_half_forward
116,2.32,39,0.5283,1421.51,632.32,1451.32,718.05,1436.41,718.05,True,central_corridor
116,2.32,41,0.5206,1102.74,547.3,1124.52,611.45,1113.63,611.45,True,left_half_forward
116,2.32,47,0.6014,244.11,558.34,271.22,618.87,257.67,618.87,True,left_pocket
116,2.32,51,0.5179,1448.96,625.3,1483.5,722.09,1466.23,722.09,True,central_corridor
117,2.34,2,0.6429,1464.37,847.15,1514.76,972.17,1489.57,972.17,False,outside
117,2.34,29,0.737,1258.2,728.85,1302.71,861.57,1280.45,861.57,True,central_corridor
117,2.34,35,0.6721,746.66,660.04,803.93,747.74,775.3,747.74,True,left_half_forward
117,2.34,36,0.4774,208.79,603.58,236.58,662.72,222.69,662.72,True,left_pocket
117,2.34,37,0.6919,915.78,574.02,944.43,649.75,930.11,649.75,True,left_half_forward
117,2.34,39,0.5291,1421.51,632.49,1451.47,718.02,1436.49,718.02,True,central_corridor
117,2.34,41,0.52,1102.71,547.46,1124.49,611.3,1113.6,611.3,True,left_half_forward
117,2.34,47,0.5947,244.43,558.55,271.25,618.98,257.84,618.98,True,left_pocket
117,2.34,51,0.5318,1449.04,625.49,1483.61,721.87,1466.32,721.87,True,central_corridor
118,2.36,2,0.7021,1463.72,848.3,1514.42,972.85,1489.07,972.85,False,outside
118,2.36,29,0.7485,1255.1,728.53,1303.02,863.23,1279.06,863.23,True,central_corridor
118,2.36,35,0.6603,747.38,662.41,803.82,746.12,775.6,746.12,True,left_half_forward
118,2.36,36,0.5676,210.95,603.02,238.73,663.46,224.84,663.46,True,left_pocket
118,2.36,37,0.7479,915.43,575.11,942.85,649.25,929.14,649.25,True,left_half_forward
118,2.36,39,0.5529,1421.55,632.59,1452.75,718.14,1437.15,718.14,True,central_corridor
118,2.36,41,0.5249,1103.12,546.37,1125.4,610.85,1114.26,610.85,True,left_half_forward
118,2.36,47,0.6061,244.79,558.73,273.11,619.03,258.95,619.03,True,left_pocket
118,2.36,51,0.6293,1450.65,625.11,1484.68,721.82,1467.67,721.82,True,central_corridor
118,2.36,17,0.3937,1251.54,491.16,1272.09,543.93,1261.81,543.93,True,central_corridor
119,2.38,2,0.6808,1464.16,847.98,1513.46,972.71,1488.81,972.71,False,outside
119,2.38,29,0.7251,1252.77,728.81,1303.09,864.85,1277.93,864.85,True,central_corridor
119,2.38,35,0.6403,746.93,660.41,788.93,745.87,767.93,745.87,True,left_half_forward
119,2.38,36,0.5939,212.81,602.67,240.33,664.17,226.57,664.17,True,left_pocket
119,2.38,37,0.777,913.07,576.4,939.75,649.04,926.41,649.04,True,left_half_forward
119,2.38,39,0.5554,1423.2,633.46,1453.96,719.59,1438.58,719.59,True,central_corridor
119,2.38,41,0.5392,1103.6,545.31,1126.54,612.08,1115.07,612.08,True,left_half_forward
119,2.38,47,0.5244,246.85,558.64,274.03,618.07,260.44,618.07,True,left_pocket
119,2.38,51,0.6151,1451.7,625.1,1485.29,722.31,1468.49,722.31,True,central_corridor
119,2.38,17,0.3684,1252.59,491.4,1272.41,544.98,1262.5,544.98,True,central_corridor
120,2.4,2,0.6771,1464.2,847.89,1513.22,972.68,1488.71,972.68,False,outside
120,2.4,29,0.7275,1251.81,728.99,1303.24,865.7,1277.53,865.7,True,central_corridor
120,2.4,35,0.6377,747.47,659.7,783.37,745.62,765.42,745.62,True,left_half_forward
120,2.4,36,0.5986,213.42,602.62,240.77,664.44,227.1,664.44,True,left_pocket
120,2.4,37,0.7723,912.14,576.7,938.53,648.83,925.34,648.83,True,left_half_forward
120,2.4,39,0.5499,1423.89,633.73,1454.31,720.06,1439.1,720.06,True,central_corridor
120,2.4,41,0.5323,1103.78,544.96,1126.9,612.7,1115.34,612.7,True,left_half_forward
120,2.4,47,0.5281,247.45,558.61,274.28,618.14,260.87,618.14,True,left_pocket
120,2.4,51,0.6068,1452.12,625.1,1485.4,722.46,1468.76,722.46,True,central_corridor
120,2.4,17,0.3725,1252.91,491.17,1272.58,545.16,1262.74,545.16,True,central_corridor
120,2.4,56,0.3609,628.23,461.55,651.74,512.14,639.98,512.14,False,outside
121,2.42,2,0.6784,1463.34,849.0,1513.29,973.4,1488.31,973.4,False,outside
121,2.42,29,0.7449,1248.19,728.64,1302.79,865.84,1275.49,865.84,True,central_corridor
121,2.42,35,0.6941,743.28,660.56,779.37,746.24,761.32,746.24,True,left_half_forward
121,2.42,36,0.6137,214.33,602.54,241.17,665.2,227.75,665.2,True,left_pocket
121,2.42,37,0.6915,910.24,577.75,937.68,648.44,923.96,648.44,True,left_half_forward
121,2.42,39,0.5128,1425.21,634.35,1454.67,722.19,1439.94,722.19,True,central_corridor
121,2.42,41,0.6047,1104.5,544.87,1127.79,613.99,1116.14,613.99,True,left_half_forward
121,2.42,47,0.4867,248.32,558.75,276.2,617.61,262.26,617.61,True,left_pocket
121,2.42,51,0.6373,1453.37,624.18,1486.07,723.51,1469.72,723.51,True,central_corridor
121,2.42,17,0.3941,1254.05,490.91,1273.19,544.37,1263.62,544.37,True,central_corridor
122,2.44,2,0.6776,1462.99,849.21,1513.29,973.67,1488.14,973.67,False,outside
122,2.44,29,0.7432,1246.79,728.3,1302.52,865.78,1274.66,865.78,True,central_corridor
122,2.44,35,0.693,741.75,660.89,778.1,746.34,759.92,746.34,True,left_half_forward
122,2.44,36,0.6153,214.37,602.36,241.15,665.57,227.76,665.57,True,left_pocket
122,2.44,37,0.681,909.46,578.49,937.43,648.52,923.45,648.52,True,left_half_forward
122,2.44,39,0.5065,1425.7,634.51,1454.6,722.97,1440.15,722.97,True,central_corridor
122,2.44,41,0.6,1104.64,544.8,1128.06,614.21,1116.35,614.21,True,left_half_forward
122,2.44,47,0.4717,248.6,558.81,276.87,617.14,262.74,617.14,True,left_pocket
122,2.44,51,0.6371,1453.88,623.61,1486.27,723.79,1470.07,723.79,True,central_corridor
122,2.44,17,0.409,1254.47,490.76,1273.47,543.99,1263.97,543.99,True,central_corridor
122,2.44,57,0.4108,812.88,483.27,833.39,530.93,823.14,530.93,True,left_half_forward
123,2.46,2,0.6905,1463.56,848.57,1513.61,973.07,1488.59,973.07,False,outside
123,2.46,29,0.7459,1246.44,728.21,1302.48,865.7,1274.46,865.7,True,central_corridor
123,2.46,35,0.6908,741.42,661.01,777.82,746.43,759.62,746.43,True,left_half_forward
123,2.46,36,0.5957,214.1,602.36,241.18,665.62,227.64,665.62,True,left_pocket
123,2.46,37,0.6797,909.23,577.98,937.27,648.58,923.25,648.58,True,left_half_forward
123,2.46,39,0.5032,1425.78,634.63,1454.59,723.42,1440.19,723.42,True,central_corridor
123,2.46,41,0.597,1104.67,544.82,1128.18,614.21,1116.42,614.21,True,left_half_forward
123,2.46,47,0.4693,248.71,558.73,277.06,617.07,262.88,617.07,True,left_pocket
123,2.46,51,0.637,1454.05,623.4,1486.33,724.09,1470.19,724.09,True,central_corridor
123,2.46,17,0.4083,1254.41,490.75,1273.61,544.28,1264.01,544.28,True,central_corridor
123,2.46,57,0.4158,812.9,483.26,833.46,530.92,823.18,530.92,True,left_half_forward
124,2.48,2,0.6708,1462.52,849.99,1513.89,973.72,1488.2,973.72,False,outside
124,2.48,29,0.7321,1245.96,727.99,1302.1,866.89,1274.03,866.89,True,central_corridor
124,2.48,35,0.6851,735.21,660.42,774.05,747.35,754.63,747.35,True,left_half_forward
124,2.48,36,0.5377,214.35,602.59,241.13,664.34,227.74,664.34,True,left_pocket
124,2.48,37,0.6973,907.6,578.88,936.54,648.37,922.07,648.37,True,left_half_forward
124,2.48,39,0.4883,1426.18,635.17,1455.12,724.8,1440.65,724.8,True,central_corridor
124,2.48,41,0.5766,1104.82,546.38,1128.6,614.47,1116.71,614.47,True,left_half_forward
124,2.48,47,0.4475,250.44,558.51,278.69,616.99,264.56,616.99,True,left_pocket
124,2.48,51,0.5639,1454.3,623.31,1486.67,725.26,1470.49,725.26,True,central_corridor
124,2.48,17,0.414,1254.8,492.89,1274.56,544.6,1264.68,544.6,True,central_corridor
124,2.48,57,0.3649,813.41,482.56,834.21,530.39,823.81,530.39,True,left_half_forward
124,2.48,43,0.3891,762.99,511.57,786.13,566.93,774.56,566.93,True,left_half_forward
125,2.5,2,0.6631,1462.25,850.6,1513.7,973.91,1487.97,973.91,False,outside
125,2.5,29,0.7382,1245.91,728.27,1301.6,871.36,1273.75,871.36,True,central_corridor
125,2.5,35,0.5743,728.25,659.02,766.2,748.32,747.22,748.32,True,left_half_forward
125,2.5,36,0.5806,215.22,603.71,243.55,670.27,229.39,670.27,True,left_pocket
125,2.5,37,0.7024,904.99,579.31,935.17,648.64,920.08,648.64,True,left_half_forward
125,2.5,39,0.4742,1427.09,632.25,1458.03,724.96,1442.56,724.96,True,central_corridor
125,2.5,41,0.5754,1104.39,546.68,1129.36,615.32,1116.87,615.32,True,left_half_forward
